place_id,visit_date,visit_time_of_day,visit_nth,reservation,wait_time,visit_purpose,companion_type,auth_method,review_text,selected_keyword,additional_keyword_count,reaction_count
0d9a3183-4f39-5865-9ecb-2dd97a47c2e0,2025-12-26,저녁,2,False,바로 입장,일상,혼자,결제내역,"언제 와도 좋은 곳.. 🤍혼자 책 읽으러 와도 좋고, 지인과 대화 나누기에도 좋은 장소에요. 커피스트만의 분위기가 독보적이라 몇 년째 계속 찾게 되는 매력이 있어요. 날이 따뜻할 때는 테라스에 앉아있기 좋아요🍂🍁 주말엔 사람이 많아서 평일 추천드려요!",커피가 맛있어요,4,0
0d9a3183-4f39-5865-9ecb-2dd97a47c2e0,2025-10-21,점심,1,False,바로 입장나들이,,혼자,영수증,"20년 넘게 영업 중인 종로 경희궁로의 대표 카페. 오늘의 커피 콜롬비아+레몬케이크 14000원. 스모키함이 감도는 향이 제법 묵직. 쓴맛이 살짝 감돌고 바디감도 적당. 산미는 중간 정도. 다크 초콜릿 향도 슬며시 존재감. 오랜만에 따뜻하게, 쓴맛도 느껴지면서, 바디감도 제법 있는 커피를 마시니 새롭다. 성곡미술관 바로 앞 고즈넉한 골목길에 자리잡고 있다. 오래된 가게 답게 세월의 아우라가 느껴진다. 평일 12시쯤 되면 사람들 몰려오며 카페가 시끌시끌해지므로 오전 11시~11시30분 사이에 오는 걸 추천. 레몬케이크는 산뜻새콤달콤이라 콜롬비아 커피랑 참 잘 어울렸다. 오래 살아남은 카페엔 역시 이유가 있는 법! 월~토 9:00~21:00, 일욜 12시~6시 영업 일본 Elbe 커피잔도 넘 이쁘다.",커피가 맛있어요,4,0
0d9a3183-4f39-5865-9ecb-2dd97a47c2e0,2025-11-01,점심,1,False,바로 입장,일상,혼자,영수증,"에무시네마 오면 여길 꼭 들러야 한다길래 .. 드디어 와봤어요. 산미있는 커피가 맛있었고 바나나 케익도 시켜봤는데, 처음엔 가격에 비해 케익이 작아보여서 약간 뾰로통해있다가 한입 먹고 살짝 풀렷어요.. 윗부분엔 설탕이 뿌려져있어 달달하고 바삭한게 넘 맛있네요. 친구가 비엔나커피랑 당근케이크가 그렇게 맛있다고~~ 추천을 해서 다음에 또와야겠어요 ☕️",커피가 맛있어요,4,0
0d9a3183-4f39-5865-9ecb-2dd97a47c2e0,2026-01-27,저녁,1,False,바로 입장여행친척・형제자매,,,영수증,서울 홍난파 가옥 주위 놀러갔다가 검색으로 알게된 블루리본 커피집입니다. 핸드 드립으로 내린 커피 참 부드럽네요,커피가 맛있어요,0,0
0d9a3183-4f39-5865-9ecb-2dd97a47c2e0,2025-11-27,점심,1,False,바로 입장,일상,지인·동료,결제내역,갑자기 내린 비도 운치있다 느껴질만큼 분위기 좋은 공간입니다 오랜 시간 자리를 지켜줘서 고마운 공간! 직원분들도 친절하시구 좋아요,커피가 맛있어요,1,0
0d9a3183-4f39-5865-9ecb-2dd97a47c2e0,2025-12-09,점심,3,False,바로 입장,,,영수증,비엔나커피 라는 메뉴가 있는걸 지금까지 몰랐네요. 맛있습니다,커피가 맛있어요,1,0
0d9a3183-4f39-5865-9ecb-2dd97a47c2e0,2025-08-20,점심,1,False,바로 입장나들이,,,영수증,서울 3대 커피맛집이래서 찾아가본 드립커피 전문점 커피스트 누가 정했는진 모르겠는데 여기 커피 맛있어요! 산미 좋아한다했더니 원두도 추천해주시고 잔도 향이랑 어울리는거 골라서 주심 아주 감성 넘칩니다 ㅋㅋ 한적한 위치에 음악도 조용조용해서 그런지 매장이 가득찼는데도 아주 조용해요 주의사항같은거 없는데도 다들 소근소근 조용하게 책 읽으면서 커피향 즐기기 좋았어요,커피가 맛있어요,4,33
0d9a3183-4f39-5865-9ecb-2dd97a47c2e0,2025-12-02,점심,1,False,바로 입장,일상,친구,영수증,3-4년 만에 온 것 같은데 여전히 맛있어요ㅠㅠ,커피가 맛있어요,0,0
0d9a3183-4f39-5865-9ecb-2dd97a47c2e0,2025-11-27,아침,1,False,바로 입장,일상,혼자,결제내역,핸드드립 커피맛이 좋습니다. 간혹 라테에 우유양이 많아 맛이 없는경우가있는데 적당해서 라테맛도 좋아요.,커피가 맛있어요,2,0
4785ed26-105c-5a37-8c27-d850b6a1bc75,2025-01-25,점심,1,False,바로 입장,일상,혼자,결제내역,사장님 친절하시고 커피도 저렴해서 좋아요. 디카페인 생겨서 더더더 좋아요 😀,커피가 맛있어요,0,0
4785ed26-105c-5a37-8c27-d850b6a1bc75,2024-08-05,점심,1,False,바로 입장,일상,혼자,영수증,패스오더로 미리 주문 가능하면 좋겠어요! 요즘 이벤트도 많이 하더라구요~,커피가 맛있어요,2,0
4785ed26-105c-5a37-8c27-d850b6a1bc75,2024-08-29,점심,1,False,바로 입장,,,영수증,조아용,커피가 맛있어요,1,0
4785ed26-105c-5a37-8c27-d850b6a1bc75,2024-01-12,점심,1,,바로 입장,,,영수증,사장님이 너무 친절하시고 가격도 합리적 입니다 매일 아침 웃는 얼굴로 인사해주시고 안부도 자주 물어봐서 너무 편하게 이용중입니다😁😁 원두는 다크와 산미가 있는데 개인적으로 다크가 더 고소하고 맛있네요! 주변 다른커피도 마셔봤지만 여기 다크 원두가 제일 맛있어서 여기 커피만 마시게 되네요! 다른 여러가지 음료도 마셔봤는데 역시 다 맛있네요ㅠㅠㅠㅠ,커피가 맛있어요,3,1
4785ed26-105c-5a37-8c27-d850b6a1bc75,2024-05-27,점심,1,,,,,영수증,굿,,0,0
4785ed26-105c-5a37-8c27-d850b6a1bc75,2024-04-24,점심,50,,,,,영수증,가성비 굿~,커피가 맛있어요,1,0
4785ed26-105c-5a37-8c27-d850b6a1bc75,2023-12-07,,5,False,바로 입장,일상,혼자,영수증,사장님이 매우 친절하십니다! 용기도 늘씬하고 매일 바뀌는 홀더도 넘 예뻐요 ❣️커피 맛도 굿👍 🤗,커피가 맛있어요,4,0
4785ed26-105c-5a37-8c27-d850b6a1bc75,2024-02-13,점심,1,False,바로 입장,일상,혼자,영수증,커피맛 좋아요~,커피가 맛있어요,1,0
4785ed26-105c-5a37-8c27-d850b6a1bc75,2023-09-05,점심,1,,,,,영수증,공덕역 커피온리 막심커피 커피가 달달하고 되게 맛있네요~^^ 조금씩 음미하며 먹어도 좋아요 일반 라떼랑 달라요 맛이 아주~ 깊어요!ㅎ 막심커피 감칠맛 돌고 되게 맛나요ㅎ 이름도 귀엽고요ㅎ 사장님 친절 키오스크로 주문도 편리했어요ㅎ,커피가 맛있어요,4,0
4785ed26-105c-5a37-8c27-d850b6a1bc75,2023-12-15,점심,6,False,바로 입장,일상,혼자,영수증,사장님 넘 친절하시고 좋아요! 커피 잔도 늘씬하고 홀더도 예뻐요 🙂,커피가 맛있어요,4,0
32b0610a-901f-5b33-9852-b6baedc716fe,2025-04-16,점심,1,False,바로 입장,일상,지인·동료,영수증,커피도 맛있지만 디저트는 더 맛있어요 :) 디저트를 르코르동 출신 파티쉐가 만든다고 알고 있어요. 고등동 커피 인류 추찬합니다!,커피가 맛있어요,4,0
32b0610a-901f-5b33-9852-b6baedc716fe,2024-12-24,점심,1,False,바로 입장,일상,혼자,결제내역,"볕이 가득 들어와서 좋았어요. 카페 분위기가 좋아서 라떼도 더 맛있는 것 같고, 휘낭시에도 맛있었어요.",커피가 맛있어요,4,1
32b0610a-901f-5b33-9852-b6baedc716fe,2025-01-14,점심,1,False,바로 입장,일상,기타,포장주문,,커피가 맛있어요,3,0
32b0610a-901f-5b33-9852-b6baedc716fe,2024-06-26,아침,1,False,바로 입장,,,영수증,간단히 쉬다가기 좋습니다 - 주차: 인근 빈곳에 대고와야해요. 잔잔한 분위기에 간단히 책 읽다가기 좋습니다. 저녁시간쯤 닫으니 참고!,커피가 맛있어요,3,1
32b0610a-901f-5b33-9852-b6baedc716fe,2024-08-13,점심,1,False,바로 입장,일상,지인·동료,영수증,커피맛있어요 지난번 여자알바분 너무 불친절했는데 오늘계신 남자분은 친절하세요,커피가 맛있어요,3,0
32b0610a-901f-5b33-9852-b6baedc716fe,2024-01-26,점심,2,False,바로 입장,일상,친구,영수증,자주 오는데 커피 넘 맛있고. 분위기도 좋아요.,커피가 맛있어요,4,0
32b0610a-901f-5b33-9852-b6baedc716fe,2024-02-14,아침,1,False,바로 입장,비즈니스,혼자,영수증,,커피가 맛있어요,4,0
32b0610a-901f-5b33-9852-b6baedc716fe,2023-08-24,점심,1,,,,,영수증,테이크아웃 했는데 맛있었어요 다음에는 매장에서 먹으려구요,커피가 맛있어요,3,0
32b0610a-901f-5b33-9852-b6baedc716fe,2023-10-27,점심,3,,,,,영수증,자주 이용하는 카페입니다^^ 고등동에서 이런 카페 좋지요!! 대화하기 좋아요+3,,0,0
32b0610a-901f-5b33-9852-b6baedc716fe,2023-10-26,점심,1,False,바로 입장,친목,연인·배우자,영수증,커피마시기 좋아요,커피가 맛있어요,4,0
8b03b896-1534-53a0-a154-973b02511f40,2026-03-06,아침,1,False,바로 입장,일상,혼자,결제내역,여유롭게 출근해서 일부러 들렀어요 ㅎㅎ 와 진짜 달달하고 부드럽고 너무 맛있더라구요 역시 블루리본 맛집은 믿도 방문하셔도 되네요,커피가 맛있어요,4,0
8b03b896-1534-53a0-a154-973b02511f40,2026-02-28,점심,1,,10분 이내 나들이,,,영수증,블루리본 이렇게 많이 받은 카페는 첨봤어요. 드립먹었는데 맛있네요,커피가 맛있어요,1,0
8b03b896-1534-53a0-a154-973b02511f40,2026-02-11,,1,False,바로 입장,데이트,연인·배우자,영수증,메뉴 다 맛있고 콜드브루는 진짜진짜진짜 맛있어요 (내돈내산리뷰),커피가 맛있어요,1,0
8b03b896-1534-53a0-a154-973b02511f40,2026-01-28,저녁,1,False,바로 입장,데이트,연인·배우자,영수증,블루리본 맛집😊 커피맛집,커피가 맛있어요,1,0
8b03b896-1534-53a0-a154-973b02511f40,2026-01-16,점심,1,False,바로 입장,친목,지인·동료,결제내역,분위기도 좋고 커피 맛집!!! 재방문 의사 있어요~^^,커피가 맛있어요,3,0
8b03b896-1534-53a0-a154-973b02511f40,2025-10-08,점심,1,False,바로 입장,일상,혼자,영수증,과거에 한번 방문을 한 적이 있는데 커피맛이 좋았던 기억이 있어서 다시 방문했습니다. 에스프레소와 아메리카노를 주문했는데 둘다 맛있게 잘 먹었습니다.,커피가 맛있어요,0,0
8b03b896-1534-53a0-a154-973b02511f40,2025-08-15,점심,1,,,,,결제내역,엇😳 경복궁역 이복닥거리는 곳 한복판 길가에 블루리본 까페라니 여러번 지나쳤어도 전혀 눈에들오지 않은건 내잘못은 아닌듯 ㅋ 리본의갯수를 보면 믿음으로 커피를 시켯는데 넘 아쉬움 왜이제 알게된건지 원두상태최고 드립력?도 최고😭❤️ 요근처 커피는 걱정할일없을듯 드립을 세상행복하게마심,커피가 맛있어요,0,0
8b03b896-1534-53a0-a154-973b02511f40,2025-11-07,점심,1,False,바로 입장,일상,지인·동료,영수증,블루리본이 많아서 가봤는데 이유가 있더라구요!! 커피맛 좋았어서 다시 가고싶어요,커피가 맛있어요,2,0
8b03b896-1534-53a0-a154-973b02511f40,2025-10-09,점심,1,False,10분 이내 나들이,,연인·배우자,영수증,"여기 매장 전면 유리창에 블루리본이 엄청 붙어있어서 테이크아웃으로 아메리카노 한 잔 샀는데 정말 너무 맛있어서 놀랐어요. 매장 안 작은 진열대에 원두도 팔던데 대용량만 있고 200g짜리 품절이라 아쉬웠어요. 커피 투어 2호점 (경복궁점)인데 사실은 경복궁에서 서쪽으로 좀 걸어와서 서촌시장 옆에 위치해 있더라구요. 다음엔 1, 3호점도 가보려구요",커피가 맛있어요,1,0
8b03b896-1534-53a0-a154-973b02511f40,2025-10-09,점심,1,False,바로 입장,,,영수증,커피맛 괜찮습니다~ 매장은 작지만 테이블도 몇개있어요! 조용히 얘기하며 커피즐기기 괜찮습니다,커피가 맛있어요,1,0
6ef56c62-a5c9-5050-a409-e52132f64c03,2026-02-12,점심,2,False,바로 입장,,,영수증,"어떻게 모든 메뉴가 3,000원인가요....??🥹🥹 옛날에 왔다가 근처 온 김에 들렸습니다! 변함 없는 가격,,, 사랑해요💗 가성비가 좋아요+2",,0,0
6ef56c62-a5c9-5050-a409-e52132f64c03,2026-03-10,점심,1,False,바로 입장나들이,,지인·동료,결제내역,분위기도 좋고 커피 맛도 좋고 힐링하고 갑니다❣️💌,커피가 맛있어요,4,0
6ef56c62-a5c9-5050-a409-e52132f64c03,2026-01-21,점심,1,False,바로 입장,친목,지인·동료,영수증,크림 양 보세요....좋습니다♥,커피가 맛있어요,2,0
6ef56c62-a5c9-5050-a409-e52132f64c03,2025-12-10,점심,2,False,바로 입장,일상,지인·동료,결제내역,가성비가 좋고 커피도 맛있어서 자주 가요,커피가 맛있어요,1,0
6ef56c62-a5c9-5050-a409-e52132f64c03,2025-11-27,점심,1,False,바로 입장,일상,지인·동료,결제내역,커피가 맛있고 가성비가 좋아요!,커피가 맛있어요,1,0
6ef56c62-a5c9-5050-a409-e52132f64c03,2025-12-12,점심,1,False,바로 입장,일상,지인·동료,영수증,커피맛 좋아요 후암동 커피맛집,커피가 맛있어요,4,0
6ef56c62-a5c9-5050-a409-e52132f64c03,2025-09-24,점심,4,False,바로 입장,일상,,영수증,크림커피 맛집!,커피가 맛있어요,3,0
6ef56c62-a5c9-5050-a409-e52132f64c03,2025-08-17,점심,1,False,바로 입장,,가족,영수증,"커피 값이 아무리 싸도 손님을 무시하는 태도는 용납하기 어렵습니다. 단순히 시럽이 들어가는지 여쭤본 것뿐인데, 손님을 바보 취급하듯 퉁명스럽게 답하시더군요. 내가 마실 커피의 맛이나 성분을 묻는 게 잘못된 건가요? 소비자로서 당연히 물을 수 있는 권리 아닙니까? 가족 모임으로 즐겁게 방문했다가 기분만 완전히 망치고 나왔습니다. 싼 커피값에 이런 불편한 대우까지 감수하고 싶으신 분들은 가셔도 되겠지만, 정상적인 응대와 기본적인 예의를 기대하신다면 절대 추천드리지 않습니다. 다시는 손님에게 이런 태도로 대하지 않으셨으면 합니다. 가성비가 좋아요",,0,0
6ef56c62-a5c9-5050-a409-e52132f64c03,2025-07-24,아침,1,,,,,결제내역,후암동에서 단비같은 곳. ㅋㅓ피팩토리,커피가 맛있어요,2,0
6ef56c62-a5c9-5050-a409-e52132f64c03,2025-05-22,점심,1,,,,,결제내역,오랜만에 커피팩토리 🥹💙 점심 먹고 마시는 구크림라떼 최고,커피가 맛있어요,0,0
60219bf3-a42d-5344-b03c-7c09926a88f1,2026-02-10,점심,3,False,바로 입장,,,결제내역,잘 보존된 오래된 분위기가 참 좋아요. 옛날 60년 70년대 사람들이 이런 곳에서 커피 마셨겠다 싶네요. 쌍화탕은 9500원이고 컵에 담겨서 나와요. 이왕이면 작은 미니 솥단지에 팔팔 끓여나왔으면 더 좋겠다 싶어요. 빵도 가격이 별로 안비싸고 맛있어요. 적당한 가격에 돈값하는 커피숍입니다.,커피가 맛있어요,4,0
60219bf3-a42d-5344-b03c-7c09926a88f1,2026-02-19,점심,1,False,바로 입장,데이트,연인·배우자,결제내역,음료도맛잇고 디저트도 맛집입니다!!!! 하지만 가장맛잇는건.... 인테리어가 진짜 미쳤습니다ㅠㅠㅠㅠㅠ 연인의 사진을 멋드러지게찍어주고 싶으신분들은 필수코스입니다. 사진엔 없지만 가운데잇는 어항도 멋잇어요!!!!,인테리어가 멋져요,4,0
60219bf3-a42d-5344-b03c-7c09926a88f1,2026-01-07,점심,2,False,바로 입장,일상,,영수증,오랜만에 왔어요. 분위기도 좋고 커피 맛있어요. 카페라떼 깔끔하고 적당한 진하기라 좋았고 빵도 담백하면서 맛있어요.,커피가 맛있어요,4,0
60219bf3-a42d-5344-b03c-7c09926a88f1,2025-11-14,점심,2,False,바로 입장회식,,지인·동료,영수증,"커피한약방 혜화점에서 에티오피아 시다마 벤시 산타와니를 드립으로 마셨습니다. 은은한 꽃향에 은은한 산미가 느껴졌고 달콤한 맛이 기분을 좋게 합니다. 스테인드 글라스에 비치는 햇빛이 마음을 여유롭게 합니다. 커피맛은 물론이고 분위기 또한 마음을 움직입니다. 겨우 두 번째 방문이지만, 방문 때마다 기분을 좋게 합니다.",커피가 맛있어요,4,0
60219bf3-a42d-5344-b03c-7c09926a88f1,2025-11-08,저녁,1,False,10분 이내,,,영수증,"컨셉이 독특한 곳이예요 :) 옛날 외할머니집의 추억을 불러오는 인테리어랄까ㅋㅋ 커피향 솔솔 나고, 사장님께서 드립커피 계속 내리시더라고요. 멋있었음! 근데 사람은 어찌나 많은지 .. 대기명단에 이름 쓰고 기다리다 들어갔고요, 클로징시간 직전까지도 사람들이 계~속 오시더라고요. 느즈막하게 가서 베이커리류는 선택권이ㅠ 당근케이크 마지막 조각 완전 운명 👍 진짜 꼭 먹어보세요. 음료는 샤케라또와 수정과인가베 주문했어요. 정말 독특한 메뉴들ㅎㅎ",커피가 맛있어요,3,0
60219bf3-a42d-5344-b03c-7c09926a88f1,2026-02-22,저녁,1,False,바로 입장,친목,친구,영수증,컵셉이 특이하고 인테리어도 특이하고 감성이 좋아요 좋은 분위기에서 잘 놀다갑니다,특별한 메뉴가 있어요,3,0
60219bf3-a42d-5344-b03c-7c09926a88f1,2025-12-26,저녁,1,False,바로 입장,,,영수증,예쁜 한약방에 맛있는 티한잔~,,0,0
60219bf3-a42d-5344-b03c-7c09926a88f1,2026-01-22,점심,1,False,바로 입장,친목,지인·동료,영수증,어항을 갖추고 있는 레트로 분위기의 카페로 원하는 원두를 고를 수도 있어서 좋음. 케이크와 빵 종류도 맛있고 다양함.,커피가 맛있어요,3,0
60219bf3-a42d-5344-b03c-7c09926a88f1,2025-11-30,저녁,1,False,바로 입장,친목,지인·동료,결제내역,우연이 겹쳐 필연이 된 앞으로도 오래 알아갈 지인과 방문한 곳. 짧은 시간이었지만 즐거운 시간이 되도록 도와준 곳입니다. 음료가 맛있어요+4,,0,0
60219bf3-a42d-5344-b03c-7c09926a88f1,2025-09-13,점심,1,False,바로 입장,일상,친구,영수증,"처음 방문해본 곳인데 인테리어가 특색있고 음료, 디저크 메뉴들이 다양해서 좋았어요. 스테인드글라스, 자개가 곁들여진 인테리어와 더불어 가사 없는 고전풍 재즈? 음악도 나오고요... 어두운 목재 인테리어라 평소 익숙하지않은 느낌의 카페를 가보기에 좋을 것 같아요. 필터-드립 커피는 따로 직접 부어 마시는 곳은 아니고, 원두 선택하면 한 잔으로만 나옵니다. 핸드폰 충전할 수 있는 테이블이 따로 마련되어 있고, 사장님과 직원분들이 친절하셨어요.",커피가 맛있어요,4,0
cf21d0a5-22d4-5bf8-b96e-2c96dc17780e,2026-02-12,점심,1,False,바로 입장,친목,친구,영수증,"[기족픽 20대 서촌] •커피한잔• 밀크티1 / 카페라떼1 >> 서촌 빈티지카페 치면 항상 나오길래, 가봤는데 기대이상이었어요 ! 내부가 정말 빈티지느낌 그자체입니다. 꽃/우드 등 사장님도 친절하시고, 음료도 다 맛있었어용 ~~",커피가 맛있어요,0,0
cf21d0a5-22d4-5bf8-b96e-2c96dc17780e,2026-01-25,점심,1,False,바로 입장,,,영수증,매장이 엔티크해서 너무 예쁘고 음료가 맛잇엇어요 람데 마셨는데 구수하며 신맛도 나는 매력적인 원두였어요 공간이 유니크해서 예술인들이 많이 오는거 같아요 조용하고 차분한데 얘기하기 좋았어요 완전추천 ㅎ 음료가 맛있어요+3,,0,0
cf21d0a5-22d4-5bf8-b96e-2c96dc17780e,2025-12-19,점심,1,False,바로 입장,,,영수증,"밖에서봤을땐 조그만 카페인줄 알았는데 안에들어오니 생각보다 넓은 공간이 나와서 놀랐어요 레트로한 소품들이 가득하고, 뜨끈하게 끓인 커피맛이 독특했던 카페입니다 가격대는 조금 있었어요 컨셉이 독특해요",,0,0
cf21d0a5-22d4-5bf8-b96e-2c96dc17780e,2025-12-14,점심,1,False,바로 입장,데이트,연인·배우자,영수증,"아늑한 분위기와 엔틱한 인테리어, 감성 가득한 음악 따뜻한 연말 분위기가 가득한 장소입니다 드립커피도 맛있고 라떼도 맛잇고 오래 머물고픈 곳이네요",커피가 맛있어요,2,0
cf21d0a5-22d4-5bf8-b96e-2c96dc17780e,2026-01-11,점심,1,False,,,,영수증,비엔나커피맛이 아쉬웠지만 (꾸덕한크림이 안올라간것도 별로였음) 주말에 조용히 쉬다가기 좋았습니다.. 친절해요+2,,0,1
cf21d0a5-22d4-5bf8-b96e-2c96dc17780e,2025-11-13,점심,3,,,,,영수증,커피 맛있어요. 실내 인테리어 클래식하고 갬성있는 분위기. 음악도 좋고요. 친절해요,커피가 맛있어요,4,0
cf21d0a5-22d4-5bf8-b96e-2c96dc17780e,2025-11-22,,1,False,바로 입장,,,영수증,사직동 그가게에서 카레먹고 바로 옆 감성있는 카페가 눈에 띄어 들어갔는데 원두를 숯불에 구워서 그런가 더욱 고소하고 맛있었습니다,커피가 맛있어요,0,0
cf21d0a5-22d4-5bf8-b96e-2c96dc17780e,2025-07-26,점심,2,,,,,영수증,"눈앞에서 직접 만들어 주시는 맛있는 핸드드립 커피와 갬성있는 레트로한 소품과 실내 분위기, 아름다운 개성을 가진 수많은 커피잔, 수많은 사연과 세월이 켜켜이 쎃여있는 낭만 가득한 LP,와 가슴을 편안하게 해주는 아름다운 음악, 멋진 인생철학과 미소와 인품 좋으신 사장님과 스몰토크하면서 마시는 커피 ... 행복, 낭만 그 자체 입니다 . 쵝오입니다 . 👍",커피가 맛있어요,4,0
cf21d0a5-22d4-5bf8-b96e-2c96dc17780e,2026-02-08,점심,1,False,바로 입장,데이트,연인·배우자,영수증,커피는 물론이요. 음악은 너무 마음에 들어 근처에 오면 무조건 찾는 카페입니다. 오늘도 잘있다 갑니다. 커피도 잘마시고 갑니다.,커피가 맛있어요,4,0
cf21d0a5-22d4-5bf8-b96e-2c96dc17780e,2025-12-09,점심,1,False,바로 입장,데이트,연인·배우자,결제내역,분위기도 좋고 그래서 커피 한잔 하기도 좋고,커피가 맛있어요,4,0
0b58c157-0710-5e24-a6cd-a155c2a358c1,2026-01-08,점심,2,False,바로 입장,데이트,연인·배우자,영수증,"분위기가 정말 편안한 카페예요. 커피 향이 은은하게 퍼져서 들어가자마자 기분이 좋아졌어요. 조용해서 대화하거나 혼자 시간 보내기 좋고, 재방문 의사 있어요 ☺️🤎",커피가 맛있어요,4,0
0b58c157-0710-5e24-a6cd-a155c2a358c1,2025-10-04,점심,1,False,바로 입장,친목,지인·동료,영수증,화성에 지인분이 있어서 근처 커피숍 자주 이용해요 11시까지 늦게까지 영업하는것도 좋고 디저트도 맛있고 직원분들도 친절하셔서 화성에 가면 자주 이용해요,커피가 맛있어요,4,0
0b58c157-0710-5e24-a6cd-a155c2a358c1,2025-10-02,저녁,1,False,바로 입장,일상,연인·배우자,영수증,디저트로 커피홀릭 여기는 커피도 맛있지만 키키볼 카스테라가 매력적,커피가 맛있어요,3,0
0b58c157-0710-5e24-a6cd-a155c2a358c1,2025-12-02,점심,1,False,바로 입장,일상,친구,영수증,맛잇어요:),커피가 맛있어요,2,0
0b58c157-0710-5e24-a6cd-a155c2a358c1,2025-06-03,점심,1,False,바로 입장,일상,혼자,영수증,근처 볼일이 있어서 잠시 들렸는데 가게안이 넓고 분위기가 너무 좋아서 단란한 모임하기 좋을것 같아요~ 디저트도 케이크 종류도 많고 친절하십니당 가끔오는곳 추천~,커피가 맛있어요,2,0
0b58c157-0710-5e24-a6cd-a155c2a358c1,2025-08-03,점심,1,False,바로 입장,일상,연인·배우자,영수증,생각보다 기대안한 애플파이 따듯해서 맛있게 먹음 :) 디저트가 맛있어요,,0,0
0b58c157-0710-5e24-a6cd-a155c2a358c1,2025-10-11,점심,1,False,바로 입장,일상,혼자,영수증,,커피가 맛있어요,1,0
0b58c157-0710-5e24-a6cd-a155c2a358c1,2024-12-23,저녁,1,,,일상,연인·배우자,영수증,"커피가 맛있어서 가던곳인데, 그날 몸이 안좋아 생강차를 먹었는데 너무 맛있는거예요ㅠ 원래 좋아하기도하지만 집에서 엄마가 해주신듯한 맛.. 기침이 싹 나았지요^^ 기침하는 식구들 주려고 포장도 했어요~ 또 갈께요~~",커피가 맛있어요,4,0
0b58c157-0710-5e24-a6cd-a155c2a358c1,2024-10-26,저녁,1,False,바로 입장,일상,연인·배우자,영수증,친척 집에 방문했다가 식사 후 커피 한잔하려고 방문했어요.직원분도 엄청 친절하셨어요~~ 커피 맛보다 저 키키볼 카스테라?저거 엄청 귀엽고 맛있더라구요~~😍12알에 4천원이면 좀 비싼감도 있긴한데 아이랑 한알씩 먹기 너무 잼있고 좋았어요~~아쉽지만 다음을 기약하며 맛있게 잘 먹고 갑니다🤞,특별한 메뉴가 있어요,3,0
0b58c157-0710-5e24-a6cd-a155c2a358c1,2025-04-29,점심,1,False,바로 입장,데이트,연인·배우자,결제내역,항상 음료 마시러 가는 곳! 남양에선 여기가 제일 맛잇어용 🫶🫶 대화하기 좋아요+4,,0,0
67435ba0-d41b-50e6-be99-6d5040144b90,2026-02-26,저녁,3,False,바로 입장나들이,,연인·배우자,영수증,너무 달달하니 맛있음 또 와플이랑 같이먹으려다 운전하느라 음료만 픽업,커피가 맛있어요,4,0
67435ba0-d41b-50e6-be99-6d5040144b90,2026-02-06,점심,2,False,바로 입장,일상,친구,영수증,자몽허니블랙티의 단맛이 적당하고 좋은데 자몽의 자연스러운 단맛이라 더 맛있네요♡ 음료가 맛있어요+2,,0,0
67435ba0-d41b-50e6-be99-6d5040144b90,2026-03-05,점심,4,False,10분 이내 나들이,,지인·동료,영수증,유난히 커피가 맛있어요 따 라떼도맛있네요,커피가 맛있어요,4,0
67435ba0-d41b-50e6-be99-6d5040144b90,2026-03-05,저녁,4,False,바로 입장,친목,연인·배우자,영수증,상하목장 사랑,커피가 맛있어요,4,0
67435ba0-d41b-50e6-be99-6d5040144b90,2026-03-05,저녁,1,False,바로 입장,,혼자,영수증,인절미 쉐이크 넘 달달해요~ 매장 깨끗하고 친절,커피가 맛있어요,4,0
67435ba0-d41b-50e6-be99-6d5040144b90,2026-02-10,점심,3,False,10분 이내,친목,친구,영수증,자주들르는매장 커피가맛잇음,커피가 맛있어요,4,0
67435ba0-d41b-50e6-be99-6d5040144b90,2026-01-03,점심,112,False,바로 입장,일상,혼자,결제내역,와...이런적이있나싶게! 덜달게 주문했는데 그냥 시킨것보다 단 듯. 못먹을정도였네요 가성비가 좋아요,,0,0
67435ba0-d41b-50e6-be99-6d5040144b90,2026-02-21,점심,3,False,바로 입장,데이트,연인·배우자,영수증,오늘 날좋아서 사람들 주문몰려있길래 디저트랑 라떼만시킴 사진이 잘 나와요+4,,0,0
67435ba0-d41b-50e6-be99-6d5040144b90,2026-01-05,점심,113,False,바로 입장,일상,혼자,결제내역,요즘계속.. 맛이 다른. 덜달게..아무리해도..... 달디달고 양도 정량안맞는 가성비가 좋아요,,0,0
67435ba0-d41b-50e6-be99-6d5040144b90,2026-02-10,저녁,1,False,10분 이내,일상,친구,영수증,사람 몰릴때 와서 몇분 기다림 커피맛이 좋다👍,커피가 맛있어요,4,0
8732b2cc-2898-55d5-8b72-e44ffc31e572,2026-02-21,아침,1,False,바로 입장,일상,혼자,결제내역,매장도 괜찮고 테이크아웃하기 좋습니다.,커피가 맛있어요,4,0
8732b2cc-2898-55d5-8b72-e44ffc31e572,2026-01-23,아침,1,False,바로 입장,일상,연인·배우자,영수증,일하고 커피한잔 굿 가성비가 좋아요+2,,0,0
8732b2cc-2898-55d5-8b72-e44ffc31e572,2026-01-02,점심,1,False,바로 입장,,,영수증,요즘 컴포즈 자주 이용하는데 사장님 친절하세여><,커피가 맛있어요,1,0
8732b2cc-2898-55d5-8b72-e44ffc31e572,2026-02-01,저녁,1,False,바로 입장,친목,지인·동료,영수증,Goood,커피가 맛있어요,0,0
